"year","month","office","unit","line","source","object","approved","modified","reserved","accrued"
"2020","01","0400","01","0103","1","51101",1660.0,1660.0,1655.43,1655.43
"2020","01","0400","01","0103","1","51201",9970.0,9970.0,9122.29,9122.29
"2020","01","0400","01","0103","1","51401",124.0,124.49,124.49,124.49
"2020","01","0400","01","0103","1","51402",781.0,781.0,717.76,717.76
"2020","01","0400","01","0103","1","51501",128.0,128.64,128.64,128.64
"2020","01","0400","01","0103","1","51502",656.0,656.0,591.11,591.11
"2020","01","0400","01","0103","1","54204",80.0,44.0,44.0,44.0
"2020","01","0400","01","0104","1","51101",1162.0,1162.06,1162.06,1162.06
"2020","01","0400","01","0104","1","51201",3380.0,3380.0,3336.99,3336.99
"2020","01","0400","01","0104","1","51401",87.0,87.21,87.21,87.21
"2020","01","0400","01","0104","1","51402",227.0,227.3,227.3,227.3
"2020","01","0400","01","0104","1","51501",90.0,90.12,90.12,90.12
"2020","01","0400","01","0104","1","51502",262.0,262.01,262.01,262.01
"2020","01","0500","01","0101","1","51101",6241.25,6241.25,6241.15,6241.15
"2020","01","0500","01","0101","1","51201",6000.0,6000.0,6000.0,6000.0
"2020","01","0500","01","0101","1","51401",150.0,150.0,75.0,75.0
"2020","01","0500","01","0101","1","51402",75.0,75.0,75.0,75.0
"2020","01","0500","01","0101","1","51501",483.0,483.0,268.73,268.73
"2020","01","0500","01","0101","1","51502",465.0,465.0,465.0,465.0
"2020","01","0500","01","0101","1","51601",2857.15,2857.15,2857.15,2857.15
"2020","01","0500","01","0102","1","51101",272457.0,245616.67,229858.34,229858.34
"2020","01","0500","01","0102","1","51201",312050.0,363552.12,363552.12,363552.12
"2020","01","0500","01","0102","1","51401",17475.0,14595.86,14595.86,14595.86
"2020","01","0500","01","0102","1","51402",11995.0,13500.94,13500.94,13500.94
"2020","01","0500","01","0102","1","51501",20766.0,14025.67,14025.67,14025.67
"2020","01","0500","01","0102","1","51502",23738.0,25442.5,25442.5,25442.5
"2020","01","0500","01","0102","1","54101",38317.0,6472.85,6472.85,6472.85
"2020","01","0500","01","0102","1","54103",736.0,113.21,113.21,113.21
"2020","01","0500","01","0102","1","54104",7002.0,13.1000000000004,13.1,13.1
"2020","01","0500","01","0102","1","54105",9387.0,73.6499999999996,73.65,73.65
"2020","01","0500","01","0102","1","54106",635.0,0.0,0.0,0.0
"2020","01","0500","01","0102","1","54107",15932.0,623.35,623.35,623.35
"2020","01","0500","01","0102","1","54108",36.0,28.29,28.29,28.29
"2020","01","0500","01","0102","1","54109",9073.0,0.0,0.0,0.0
"2020","01","0500","01","0102","1","54110",84661.0,44725.0,44725.0,44725.0
"2020","01","0500","01","0102","1","54111",1426.0,10.45,10.45,10.45
"2020","01","0500","01","0102","1","54112",4291.0,129.08,129.08,129.08
"2020","01","0500","01","0102","1","54114",3842.0,326.76,326.76,326.76
"2020","01","0500","01","0102","1","54115",3735.0,497.76,497.76,497.76
"2020","01","0500","01","0102","1","54116",1689.0,4.59999999999991,4.6,4.6
"2020","01","0500","01","0102","1","54118",3865.0,337.61,337.61,337.61
"2020","01","0500","01","0102","1","54119",7637.0,415.46,415.46,415.46
"2020","01","0500","01","0102","1","54199",164107.0,1586.85000000001,1586.85,1586.85
"2020","01","0500","01","0102","1","54201",55452.0,36077.31,36077.31,36077.31
"2020","01","0500","01","0102","1","54202",33150.0,26719.4,26719.4,26719.4
"2020","01","0500","01","0102","1","54203",24226.0,2747.65,2747.65,2747.65
"2020","01","0500","01","0102","1","54204",208.0,0.0,0.0,0.0
"2020","01","0500","01","0102","1","54301",8187.0,450.0,450.0,450.0
"2020","01","0500","01","0102","1","54302",5083.0,0.0,0.0,0.0
"2020","01","0500","01","0102","1","54303",5916.0,0.0,0.0,0.0
"2020","01","0500","01","0102","1","54305",1562.0,0.0,0.0,0.0
"2020","01","0500","01","0102","1","54306",2000.0,0.0,0.0,0.0
"2020","01","0500","01","0102","1","54307",9622.0,1978.22,1978.22,1978.22
"2020","01","0500","01","0102","1","54310",5000.0,152.5,152.5,152.5
"2020","01","0500","01","0102","1","54313",1333.0,457.07,457.07,457.07
"2020","01","0500","01","0102","1","54314",3000.0,0.0,0.0,0.0
"2020","01","0500","01","0102","1","54316",10037.0,0.0,0.0,0.0
"2020","01","0500","01","0102","1","54317",15939.0,0.0,0.0,0.0
"2020","01","0500","01","0102","1","54399",28981.0,295.0,295.0,295.0
"2020","01","0500","01","0102","1","54402",13013.0,3142.16,3142.16,3142.16
"2020","01","0500","01","0102","1","54403",1677.0,1016.0,1016.0,1016.0
"2020","01","0500","01","0102","1","54404",33928.0,13890.0,13890.0,13190.0
"2020","01","0500","01","0102","1","54505",5016.0,0.0,0.0,0.0
"2020","01","0500","01","0102","1","54599",10315.0,0.0,0.0,0.0
"2020","01","0500","01","0102","1","55599",1128.0,9230.63,9230.63,9230.63
"2020","01","0500","01","0102","1","61101",2590.0,0.0,0.0,0.0
"2020","01","0500","01","0102","1","61102",2423.0,0.0,0.0,0.0
"2020","01","0500","01","0102","1","61104",1416.0,0.0,0.0,0.0
"2020","01","0500","01","0103","1","51101",45902.0,45902.0,35893.18,35893.18
"2020","01","0500","01","0103","1","51401",1927.0,1927.0,1413.91,1413.91
"2020","01","0500","01","0103","1","51501",3557.0,3557.0,2596.42,2596.42
"2020","01","0500","01","0103","1","54101",87.0,0.0,0.0,0.0
"2020","01","0500","01","0103","1","54104",100.0,0.0,0.0,0.0
"2020","01","0500","01","0103","1","54105",66.0,0.0,0.0,0.0
"2020","01","0500","01","0103","1","54107",146.0,0.0,0.0,0.0
"2020","01","0500","01","0103","1","54109",41.0,0.0,0.0,0.0
"2020","01","0500","01","0103","1","54114",50.0,0.0,0.0,0.0
"2020","01","0500","01","0103","1","54115",189.0,0.0,0.0,0.0
"2020","01","0500","01","0103","1","54199",11585.0,0.0,0.0,0.0
"2020","01","0500","01","0103","1","61101",833.0,0.0,0.0,0.0
"2020","01","0500","01","0103","1","61104",833.0,0.0,0.0,0.0
"2020","01","0500","01","0104","1","51101",2949.0,1355.99,1354.43,1354.43
"2020","01","0500","01","0104","1","51201",0.0,1595.0,1595.0,1595.0
"2020","01","0500","01","0104","1","51401",176.0,101.58,101.58,101.58
"2020","01","0500","01","0104","1","51402",0.0,75.0,75.0,75.0
"2020","01","0500","01","0104","1","51501",228.0,101.82,101.82,101.82
"2020","01","0500","01","0104","1","51502",0.0,123.61,123.61,123.61
"2020","01","0500","01","0105","1","56305",166666.0,0.0,0.0,0.0
"2020","01","0500","01","0106","1","54199",166666.0,0.0,0.0,0.0
"2020","01","0500","02","0201","1","51201",71222.0,71214.37,71101.59,71101.59
"2020","01","0500","02","0201","1","51402",2043.0,2043.75,2043.75,2043.75
"2020","01","0500","02","0201","1","51502",5403.0,5403.0,5360.84,5360.84
"2020","01","0500","02","0201","1","54101",375.0,0.0,0.0,0.0
"2020","01","0500","02","0201","1","54105",1500.0,0.0,0.0,0.0
"2020","01","0500","02","0201","1","54107",340.0,0.0,0.0,0.0
"2020","01","0500","02","0201","1","54109",6400.0,0.0,0.0,0.0
"2020","01","0500","02","0201","1","54110",515.0,0.0,0.0,0.0
"2020","01","0500","02","0201","1","54114",1000.0,0.0,0.0,0.0
"2020","01","0500","02","0201","1","54115",1500.0,0.0,0.0,0.0
"2020","01","0500","02","0201","1","54199",260.0,0.0,0.0,0.0
"2020","01","0500","02","0201","1","54203",2000.0,0.0,0.0,0.0
"2020","01","0500","02","0201","1","54302",300.0,0.0,0.0,0.0
"2020","01","0500","02","0201","1","54307",100.0,0.0,0.0,0.0
"2020","01","0500","02","0201","1","54316",600.0,0.0,0.0,0.0
"2020","01","0500","02","0201","1","54503",3175.0,0.0,0.0,0.0
"2020","01","0500","02","0201","1","54505",40000.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","51101",23197.0,23197.0,19896.28,19896.28
"2020","01","0500","03","0301","1","51201",80270.0,97276.94,97276.94,97276.94
"2020","01","0500","03","0301","1","51401",1217.0,1217.0,1141.88,1141.88
"2020","01","0500","03","0301","1","51402",2726.0,3607.5,3607.5,3607.5
"2020","01","0500","03","0301","1","51501",1797.0,1797.0,1542.05,1542.05
"2020","01","0500","03","0301","1","51502",6221.0,7538.98,7538.98,7538.98
"2020","01","0500","03","0301","1","54107",83.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54114",833.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54115",1250.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54118",833.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54119",666.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54199",103748.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54203",83333.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54303",7500.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54316",18750.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54318",5000.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54399",4166.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54402",4166.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54403",422.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54404",1250.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54505",3333.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54507",41666.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54508",3750.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","54599",3750.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","61101",1666.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","61102",5000.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","61104",16666.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","61403",8333.0,0.0,0.0,0.0
"2020","01","0500","03","0301","1","61606",108333.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","51201",79313.0,79313.5,79313.5,79313.5
"2020","01","0500","04","0401","1","51402",1987.0,1986.5,1963.5,1963.5
"2020","01","0500","04","0401","1","51502",6147.0,6147.0,5033.51,5033.51
"2020","01","0500","04","0401","1","54101",1000.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54103",500.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54104",100.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54105",2000.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54107",1000.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54109",500.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54110",200.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54111",100.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54112",1000.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54114",2000.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54115",1000.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54116",500.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54118",1000.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54119",500.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54199",1000.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54301",500.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54302",1000.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54310",1000.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54313",1500.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54314",1000.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54316",1000.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54401",100.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54402",6250.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54403",100.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54404",6250.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54505",1000.0,0.0,0.0,0.0
"2020","01","0500","04","0401","1","54599",8500.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","51201",137950.0,137950.0,119600.0,119600.0
"2020","01","0500","05","0501","1","51402",7515.0,7515.0,6378.75,6378.75
"2020","01","0500","05","0501","1","51502",10691.0,10691.0,8912.54,8912.54
"2020","01","0500","05","0501","1","54101",850.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54104",1182.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54105",733.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54106",12.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54107",580.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54109",763.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54110",50.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54111",125.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54114",672.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54115",1667.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54116",272.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54118",107.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54119",714.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54199",1797.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54203",140.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54301",501.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54305",416.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54307",416.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54310",750.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54313",2083.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54316",833.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54399",2500.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54402",7083.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54403",750.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","54404",2916.0,2790.0,2790.0,2790.0
"2020","01","0500","05","0501","1","54505",2500.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","55601",583.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","61102",5546.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","61104",7558.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","61199",477.0,0.0,0.0,0.0
"2020","01","0500","05","0501","1","61403",81.0,0.0,0.0,0.0
"2020","01","0500","06","0601","1","51101",144783.0,144783.0,103015.89,103015.89
"2020","01","0500","06","0601","1","51201",4000.0,57600.0,45783.33,45783.33
"2020","01","0500","06","0601","1","51401",8820.0,8820.0,6435.87,6435.87
"2020","01","0500","06","0601","1","51402",75.0,3240.0,2563.75,2563.75
"2020","01","0500","06","0601","1","51501",11220.0,11220.0,7268.79,7268.79
"2020","01","0500","06","0601","1","51502",310.0,4464.0,3548.21,3548.21
"2020","01","0500","06","0601","1","54110",2000.0,36.25,36.25,36.25
"2020","01","0500","06","0601","1","54114",0.0,12.55,12.55,12.55
"2020","01","0500","06","0601","1","54118",0.0,222.29,222.29,222.29
"2020","01","0500","06","0601","1","54201",3000.0,5751.25,5751.25,5751.25
"2020","01","0500","06","0601","1","54202",4000.0,6473.95,6473.95,6473.95
"2020","01","0500","06","0601","1","54203",3000.0,1639.0,1639.0,1639.0
"2020","01","0500","06","0601","1","54302",0.0,351.51,351.51,351.51
"2020","01","0500","06","0601","1","54306",6000.0,0.0,0.0,0.0
"2020","01","0500","06","0601","1","54316",500.0,0.0,0.0,0.0
"2020","01","0500","06","0601","1","54317",500.0,0.0,0.0,0.0
"2020","01","0500","06","0601","1","55599",0.0,739.15,739.15,739.15
"2020","01","0500","07","0701","1","51101",21415.0,12894.85,9747.65,9747.65
"2020","01","0500","07","0701","1","51201",71227.0,80728.59,80728.59,80728.59
"2020","01","0500","07","0701","1","51401",1500.0,437.8,437.8,437.8
"2020","01","0500","07","0701","1","51402",3201.0,3576.24,3576.24,3576.24
"2020","01","0500","07","0701","1","51501",1272.0,602.22,602.22,602.22
"2020","01","0500","07","0701","1","51502",5520.0,5895.3,5895.3,5895.3
"2020","01","0500","07","0701","1","54101",622.0,147.0,147.0,147.0
"2020","01","0500","07","0701","1","54104",250.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54105",483.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54106",204.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54107",333.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54109",416.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54110",2916.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54112",808.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54114",131.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54115",208.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54116",416.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54118",1717.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54119",351.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54199",12645.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54201",3333.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54202",1333.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54203",6265.0,2227.0,2227.0,2227.0
"2020","01","0500","07","0701","1","54301",833.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54302",944.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54305",240690.0,2499.89999999999,2499.9,2499.9
"2020","01","0500","07","0701","1","54307",87.0,87.4,87.4,87.4
"2020","01","0500","07","0701","1","54313",1374.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54316",1400.0,127.44,127.44,127.44
"2020","01","0500","07","0701","1","54317",12000.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54399",52400.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54402",3333.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54403",500.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","54404",2500.0,4440.0,4440.0,4440.0
"2020","01","0500","07","0701","1","54505",2500.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","55599",100.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","55601",666.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","55602",5000.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","61102",2916.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","61104",1666.0,0.0,0.0,0.0
"2020","01","0500","07","0701","1","61403",250.0,0.0,0.0,0.0
"2020","01","0500","07","0702","1","51101",57882.0,55788.36,35409.03,35409.03
"2020","01","0500","07","0702","1","51201",72826.0,78096.25,78096.25,78096.25
"2020","01","0500","07","0702","1","51401",4213.0,2500.35,2500.35,2500.35
"2020","01","0500","07","0702","1","51402",4512.0,4800.72,4800.72,4800.72
"2020","01","0500","07","0702","1","51501",4431.0,2260.06,2260.06,2260.06
"2020","01","0500","07","0702","1","51502",5594.0,6012.26,6012.26,6012.26
"2020","01","0500","07","0702","1","54101",963.0,0.0,0.0,0.0
"2020","01","0500","07","0702","1","54103",833.0,0.0,0.0,0.0
"2020","01","0500","07","0702","1","54104",1666.0,0.0,0.0,0.0
"2020","01","0500","07","0702","1","54110",4639.0,0.0,0.0,0.0
"2020","01","0500","07","0702","1","54199",19435.0,0.0,0.0,0.0
"2020","01","0500","07","0702","1","54201",15833.0,3759.34,3759.34,3759.34
"2020","01","0500","07","0702","1","54202",1916.0,2579.74,2579.74,2579.74
"2020","01","0500","07","0702","1","54203",8666.0,2365.43,2365.43,2365.43
"2020","01","0500","07","0702","1","54301",3941.0,0.0,0.0,0.0
"2020","01","0500","07","0702","1","54306",4416.0,0.0,0.0,0.0
"2020","01","0500","07","0702","1","54307",4583.0,0.0,0.0,0.0
"2020","01","0500","07","0702","1","54313",2000.0,0.0,0.0,0.0
"2020","01","0500","07","0702","1","54316",1333.0,380.12,380.12,380.12
"2020","01","0500","07","0702","1","54317",2750.0,0.0,0.0,0.0
"2020","01","0500","07","0702","1","54403",1300.0,0.0,0.0,0.0
"2020","01","0500","07","0702","1","55599",508.0,580.49,580.49,580.49
"2020","01","0500","08","0801","1","5620501",1298775.47,598702.76,598702.76,598702.76
"2020","01","0500","08","0802","1","5620504",430815.0,343302.95,343302.95,343302.95
"2020","01","0500","08","0804","1","5620551",228008.61,191530.6,191530.6,191530.6
"2020","01","0500","09","0901","1","5620552",34165.29,20415.35,20415.35,20415.35
"2020","01","0500","09","0902","1","5620553",5547.0,5547.0,5547.0,5547.0
"2020","01","0501","01","0101","1","51101",1981.25,1981.25,1981.11,1981.11
"2020","01","0501","01","0101","1","51105",1200.0,1200.0,0.0,0.0
"2020","01","0501","01","0101","1","51201",15478.75,15478.75,11412.63,11412.63
"2020","01","0501","01","0101","1","51401",95.0,95.0,85.0,85.0
"2020","01","0501","01","0101","1","51402",680.0,680.0,425.0,425.0
"2020","01","0501","01","0101","1","51501",153.75,153.75,153.53,153.53
"2020","01","0501","01","0101","1","51502",1199.58,1199.58,721.73,721.73
"2020","01","0501","01","0101","1","54503",1800.0,1800.0,1800.0,1800.0
